ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name,fund_name
009641.OF,20211231,300763.SZ,0.115705535,4.997,0.05,锦浪科技,中银证券优选行业龙头C
009641.OF,20211231,601012.SH,0.195674,22.7,0.0,隆基股份,中银证券优选行业龙头C
009641.OF,20211231,601919.SH,0.20559,110.0,0.01,中远海控,中银证券优选行业龙头C
009641.OF,20211231,688599.SH,0.16569,21.0,0.02,天合光能,中银证券优选行业龙头C
009806.OF,20211231,000333.SZ,0.1085007,14.7,0.0,美的集团,东方红招盈甄选一年持有A
009806.OF,20211231,002304.SZ,0.10460355,6.35,0.01,洋河股份,东方红招盈甄选一年持有A
009806.OF,20211231,002311.SZ,0.1300342,17.74,0.01,海大集团,东方红招盈甄选一年持有A
009806.OF,20211231,002415.SZ,0.11049984,21.12,0.0,海康威视,东方红招盈甄选一年持有A
009806.OF,20211231,002475.SZ,0.1325448,26.94,0.0,立讯精密,东方红招盈甄选一年持有A
009806.OF,20211231,300059.SZ,0.11448435,30.85,0.0,东方财富,东方红招盈甄选一年持有A
009806.OF,20211231,300122.SZ,0.0843542,6.77,0.01,智飞生物,东方红招盈甄选一年持有A
009806.OF,20211231,600926.SH,0.09432956,73.58,0.01,杭州银行,东方红招盈甄选一年持有A
009806.OF,20211231,601012.SH,0.10235388,11.874,0.0,隆基股份,东方红招盈甄选一年持有A
009806.OF,20211231,601166.SH,0.08912624,46.81,0.0,兴业银行,东方红招盈甄选一年持有A
008603.OF,20211231,000301.SZ,0.0368427,19.05,0.01,东方盛虹,方正富邦新兴成长C
008603.OF,20211231,002236.SZ,0.042264,18.0,0.01,大华股份,方正富邦新兴成长C
008603.OF,20211231,002709.SZ,0.0398982,3.48,0.0,天赐材料,方正富邦新兴成长C
008603.OF,20211231,300800.SZ,0.0444843,15.35,0.11,力合科技,方正富邦新兴成长C
008603.OF,20211231,600491.SH,0.03861845,56.05,0.04,龙元建设,方正富邦新兴成长C
008603.OF,20211231,600519.SH,0.1845,0.9,0.0,贵州茅台,方正富邦新兴成长C
008603.OF,20211231,600702.SH,0.04546,2.0,0.01,舍得酒业,方正富邦新兴成长C
008603.OF,20211231,600809.SH,0.0378936,1.2,0.0,山西汾酒,方正富邦新兴成长C
008603.OF,20211231,601117.SH,0.057876,48.23,0.01,中国化学,方正富邦新兴成长C
008603.OF,20211231,603501.SH,0.0435078,1.4,0.0,韦尔股份,方正富邦新兴成长C
009807.OF,20211231,000333.SZ,0.1085007,14.7,0.0,美的集团,东方红招盈甄选一年持有C
009807.OF,20211231,002304.SZ,0.10460355,6.35,0.01,洋河股份,东方红招盈甄选一年持有C
009807.OF,20211231,002311.SZ,0.1300342,17.74,0.01,海大集团,东方红招盈甄选一年持有C
009807.OF,20211231,002415.SZ,0.11049984,21.12,0.0,海康威视,东方红招盈甄选一年持有C
009807.OF,20211231,002475.SZ,0.1325448,26.94,0.0,立讯精密,东方红招盈甄选一年持有C
009807.OF,20211231,300059.SZ,0.11448435,30.85,0.0,东方财富,东方红招盈甄选一年持有C
009807.OF,20211231,300122.SZ,0.0843542,6.77,0.01,智飞生物,东方红招盈甄选一年持有C
009807.OF,20211231,600926.SH,0.09432956,73.58,0.01,杭州银行,东方红招盈甄选一年持有C
009807.OF,20211231,601012.SH,0.10235388,11.874,0.0,隆基股份,东方红招盈甄选一年持有C
009807.OF,20211231,601166.SH,0.08912624,46.81,0.0,兴业银行,东方红招盈甄选一年持有C
008602.OF,20211231,000301.SZ,0.0368427,19.05,0.01,东方盛虹,方正富邦新兴成长A
008602.OF,20211231,002236.SZ,0.042264,18.0,0.01,大华股份,方正富邦新兴成长A
008602.OF,20211231,002709.SZ,0.0398982,3.48,0.0,天赐材料,方正富邦新兴成长A
008602.OF,20211231,300800.SZ,0.0444843,15.35,0.11,力合科技,方正富邦新兴成长A
008602.OF,20211231,600491.SH,0.03861845,56.05,0.04,龙元建设,方正富邦新兴成长A
008602.OF,20211231,600519.SH,0.1845,0.9,0.0,贵州茅台,方正富邦新兴成长A
008602.OF,20211231,600702.SH,0.04546,2.0,0.01,舍得酒业,方正富邦新兴成长A
008602.OF,20211231,600809.SH,0.0378936,1.2,0.0,山西汾酒,方正富邦新兴成长A
008602.OF,20211231,601117.SH,0.057876,48.23,0.01,中国化学,方正富邦新兴成长A
008602.OF,20211231,603501.SH,0.0435078,1.4,0.0,韦尔股份,方正富邦新兴成长A
009734.OF,20211231,000596.SZ,0.008784,0.36,0.0,古井贡酒,创金合信港股通大消费精选C
009734.OF,20211231,0291.HK,0.0061704844,1.182,,,创金合信港股通大消费精选C
009734.OF,20211231,1999.HK,0.0058864584,5.96,,,创金合信港股通大消费精选C
009734.OF,20211231,2096.HK,0.006909210600000001,9.4,,,创金合信港股通大消费精选C
009734.OF,20211231,2269.HK,0.0073338278000000005,0.9692,,,创金合信港股通大消费精选C
009734.OF,20211231,2313.HK,0.0055151207999999995,0.45,,,创金合信港股通大消费精选C
009734.OF,20211231,2319.HK,0.0072275840000000004,2.0,,,创金合信港股通大消费精选C
009734.OF,20211231,3606.HK,0.0051400877000000005,1.56,0.0,,创金合信港股通大消费精选C
009734.OF,20211231,3690.HK,0.008842092099999999,0.4798,,,创金合信港股通大消费精选C
009734.OF,20211231,6690.HK,0.0061961816000000005,2.3,0.0,,创金合信港股通大消费精选C
010010.OF,20211231,0388.HK,0.8288177990000001,22.26,,,国投瑞银港股通6个月定开
010010.OF,20211231,0700.HK,0.8597763668999999,23.0207,,,国投瑞银港股通6个月定开
010010.OF,20211231,0941.HK,0.30917053440000003,80.8,0.17,,国投瑞银港股通6个月定开
010010.OF,20211231,1093.HK,0.4947825443,714.48,,,国投瑞银港股通6个月定开
010010.OF,20211231,1109.HK,0.31268948480000003,116.6,,,国投瑞银港股通6个月定开
010010.OF,20211231,1398.HK,0.3923368064,1090.6,0.0,,国投瑞银港股通6个月定开
010010.OF,20211231,2318.HK,0.4818069788,104.95,0.01,,国投瑞银港股通6个月定开
010010.OF,20211231,3360.HK,0.39299023229999996,694.6,,,国投瑞银港股通6个月定开
010010.OF,20211231,3690.HK,0.3013940824,16.3546,,,国投瑞银港股通6个月定开
010010.OF,20211231,3968.HK,0.7900759987999999,159.593,0.01,,国投瑞银港股通6个月定开
010019.OF,20211231,002236.SZ,0.10852456,46.22,0.02,大华股份,招商瑞泽一年持有C
010019.OF,20211231,002283.SZ,0.07990016,84.64,0.09,天润工业,招商瑞泽一年持有C
010019.OF,20211231,002345.SZ,0.12861442,233.42,0.26,潮宏基,招商瑞泽一年持有C
010019.OF,20211231,002353.SZ,0.08552,21.38,0.03,杰瑞股份,招商瑞泽一年持有C
010019.OF,20211231,002555.SZ,0.0759262,28.1,0.02,三七互娱,招商瑞泽一年持有C
010019.OF,20211231,002624.SZ,0.11863071,58.41,0.03,完美世界,招商瑞泽一年持有C
010019.OF,20211231,2238.HK,0.07406491230000001,117.8,0.02,,招商瑞泽一年持有C
010019.OF,20211231,300413.SZ,0.12136362,21.21,0.02,芒果超媒,招商瑞泽一年持有C
010019.OF,20211231,600690.SH,0.11474771,38.39,0.01,海尔智家,招商瑞泽一年持有C
010019.OF,20211231,601128.SH,0.13513484,204.44,0.08,常熟银行,招商瑞泽一年持有C
009753.OF,20211231,000333.SZ,0.036905,5.0,0.0,美的集团,中欧美益稳健两年A
009753.OF,20211231,002080.SZ,0.040824,12.0,0.01,中材科技,中欧美益稳健两年A
009753.OF,20211231,300124.SZ,0.0343,5.0,0.0,汇川技术,中欧美益稳健两年A
009753.OF,20211231,600150.SH,0.04258922,17.18,0.01,中国船舶,中欧美益稳健两年A
009753.OF,20211231,600887.SH,0.04618644,11.14,0.0,伊利股份,中欧美益稳健两年A
009753.OF,20211231,600905.SH,0.03004,40.0,0.0,三峡能源,中欧美益稳健两年A
009753.OF,20211231,600941.SH,0.0718615674,12.4803,0.03,中国移动,中欧美益稳健两年A
009753.OF,20211231,600958.SH,0.04422,30.0,0.01,东方证券,中欧美益稳健两年A
009753.OF,20211231,601377.SH,0.03458,35.0,0.01,兴业证券,中欧美益稳健两年A
009753.OF,20211231,601567.SH,0.03599617,22.07,0.02,三星医疗,中欧美益稳健两年A
009754.OF,20211231,000333.SZ,0.036905,5.0,0.0,美的集团,中欧美益稳健两年C
009754.OF,20211231,002080.SZ,0.040824,12.0,0.01,中材科技,中欧美益稳健两年C
009754.OF,20211231,300124.SZ,0.0343,5.0,0.0,汇川技术,中欧美益稳健两年C
009754.OF,20211231,600150.SH,0.04258922,17.18,0.01,中国船舶,中欧美益稳健两年C
009754.OF,20211231,600887.SH,0.04618644,11.14,0.0,伊利股份,中欧美益稳健两年C
009754.OF,20211231,600905.SH,0.03004,40.0,0.0,三峡能源,中欧美益稳健两年C
009754.OF,20211231,600941.SH,0.0718615674,12.4803,0.03,中国移动,中欧美益稳健两年C
009754.OF,20211231,600958.SH,0.04422,30.0,0.01,东方证券,中欧美益稳健两年C
009754.OF,20211231,601377.SH,0.03458,35.0,0.01,兴业证券,中欧美益稳健两年C
009754.OF,20211231,601567.SH,0.03599617,22.07,0.02,三星医疗,中欧美益稳健两年C
010018.OF,20211231,002236.SZ,0.10852456,46.22,0.02,大华股份,招商瑞泽一年持有A
010018.OF,20211231,002283.SZ,0.07990016,84.64,0.09,天润工业,招商瑞泽一年持有A
010018.OF,20211231,002345.SZ,0.12861442,233.42,0.26,潮宏基,招商瑞泽一年持有A
010018.OF,20211231,002353.SZ,0.08552,21.38,0.03,杰瑞股份,招商瑞泽一年持有A
010018.OF,20211231,002555.SZ,0.0759262,28.1,0.02,三七互娱,招商瑞泽一年持有A
010018.OF,20211231,002624.SZ,0.11863071,58.41,0.03,完美世界,招商瑞泽一年持有A
010018.OF,20211231,2238.HK,0.07406491230000001,117.8,0.02,,招商瑞泽一年持有A
010018.OF,20211231,300413.SZ,0.12136362,21.21,0.02,芒果超媒,招商瑞泽一年持有A
010018.OF,20211231,600690.SH,0.11474771,38.39,0.01,海尔智家,招商瑞泽一年持有A
010018.OF,20211231,601128.SH,0.13513484,204.44,0.08,常熟银行,招商瑞泽一年持有A
009733.OF,20211231,000596.SZ,0.008784,0.36,0.0,古井贡酒,创金合信港股通大消费精选A
009733.OF,20211231,0291.HK,0.0061704844,1.182,,,创金合信港股通大消费精选A
009733.OF,20211231,1999.HK,0.0058864584,5.96,,,创金合信港股通大消费精选A
009733.OF,20211231,2096.HK,0.006909210600000001,9.4,,,创金合信港股通大消费精选A
009733.OF,20211231,2269.HK,0.0073338278000000005,0.9692,,,创金合信港股通大消费精选A
009733.OF,20211231,2313.HK,0.0055151207999999995,0.45,,,创金合信港股通大消费精选A
009733.OF,20211231,2319.HK,0.0072275840000000004,2.0,,,创金合信港股通大消费精选A
009733.OF,20211231,3606.HK,0.0051400877000000005,1.56,0.0,,创金合信港股通大消费精选A
009733.OF,20211231,3690.HK,0.008842092099999999,0.4798,,,创金合信港股通大消费精选A
009733.OF,20211231,6690.HK,0.0061961816000000005,2.3,0.0,,创金合信港股通大消费精选A
009476.OF,20211231,000568.SZ,0.16120745,6.35,0.0,泸州老窖,建信食品饮料行业
009476.OF,20211231,000596.SZ,0.122244,5.01,0.01,古井贡酒,建信食品饮料行业
009476.OF,20211231,000858.SZ,0.1525221,6.85,0.0,五粮液,建信食品饮料行业
009476.OF,20211231,002507.SZ,0.1389528,36.76,0.04,涪陵榨菜,建信食品饮料行业
009476.OF,20211231,002557.SZ,0.14223248,23.18,0.05,洽洽食品,建信食品饮料行业
009476.OF,20211231,002714.SZ,0.19001496,35.61,0.01,牧原股份,建信食品饮料行业
009476.OF,20211231,600519.SH,0.21115,1.03,0.0,贵州茅台,建信食品饮料行业
009476.OF,20211231,600600.SH,0.18117,18.3,0.03,青岛啤酒,建信食品饮料行业
009476.OF,20211231,600809.SH,0.184983924,5.858,0.0,山西汾酒,建信食品饮料行业
009476.OF,20211231,603198.SH,0.1267455555,18.2499,0.02,迎驾贡酒,建信食品饮料行业
009881.OF,20211231,002821.SZ,0.906975,20.85,0.09,凯莱英,广发中证医疗C
009881.OF,20211231,300015.SZ,1.6230480224000001,383.8808,0.09,爱尔眼科,广发中证医疗C
009881.OF,20211231,300347.SZ,0.951984756,74.4902,0.13,泰格医药,广发中证医疗C
009881.OF,20211231,300595.SZ,0.4157471949,72.4677,0.12,欧普康视,广发中证医疗C
009881.OF,20211231,300759.SZ,0.5297921667000001,37.5021,0.13,康龙化成,广发中证医疗C
009881.OF,20211231,300760.SZ,2.008419168,52.7421,0.04,迈瑞医疗,广发中证医疗C
009881.OF,20211231,300896.SZ,0.6588845511,12.2901,0.12,爱美客,广发中证医疗C
009881.OF,20211231,600763.SH,0.63434832,31.8768,0.1,通策医疗,广发中证医疗C
009881.OF,20211231,603259.SH,1.588954213,133.9985,0.05,药明康德,广发中证医疗C
009881.OF,20211231,603882.SH,0.44180479,39.67,0.09,金域医学,广发中证医疗C
009800.OF,20211231,002142.SZ,0.19184022,50.115,0.01,宁波银行,长盛制造精选A
009800.OF,20211231,002415.SZ,0.1995160416,38.1338,0.0,海康威视,长盛制造精选A
009800.OF,20211231,002709.SZ,0.212921101,18.5714,0.02,天赐材料,长盛制造精选A
009800.OF,20211231,300395.SZ,0.1937633908,29.4742,0.09,菲利华,长盛制造精选A
009800.OF,20211231,300750.SZ,0.16686264,2.8378,0.0,宁德时代,长盛制造精选A
009800.OF,20211231,300760.SZ,0.21519769600000002,5.6512,0.0,迈瑞医疗,长盛制造精选A
009800.OF,20211231,601012.SH,0.23685001600000002,27.4768,0.01,隆基股份,长盛制造精选A
009800.OF,20211231,603187.SH,0.1833263965,38.6357,0.16,海容冷链,长盛制造精选A
009800.OF,20211231,603596.SH,0.192373008,27.6398,0.07,伯特利,长盛制造精选A
009800.OF,20211231,603606.SH,0.1697519496,33.1806,0.05,东方电缆,长盛制造精选A
010020.OF,20211231,000568.SZ,0.8716651837,34.3351,0.02,泸州老窖,华夏线上经济主题精选
010020.OF,20211231,000858.SZ,1.0136329308,45.5238,0.01,五粮液,华夏线上经济主题精选
010020.OF,20211231,002304.SZ,0.92232327,55.99,0.04,洋河股份,华夏线上经济主题精选
010020.OF,20211231,002832.SZ,1.8673232535,733.7223,1.99,比音勒芬,华夏线上经济主题精选
010020.OF,20211231,0291.HK,1.1818931264,226.4,,,华夏线上经济主题精选
010020.OF,20211231,300767.SZ,0.7357217620000001,70.5052,0.6,震安科技,华夏线上经济主题精选
010020.OF,20211231,600519.SH,1.950575,9.515,0.01,贵州茅台,华夏线上经济主题精选
010020.OF,20211231,600690.SH,1.1376908151,380.6259,0.06,海尔智家,华夏线上经济主题精选
010020.OF,20211231,603486.SH,1.194485464,79.1312,0.14,科沃斯,华夏线上经济主题精选
010020.OF,20211231,603816.SH,1.1252211936,145.8296,0.23,顾家家居,华夏线上经济主题精选
009801.OF,20211231,002142.SZ,0.19184022,50.115,0.01,宁波银行,长盛制造精选C
009801.OF,20211231,002415.SZ,0.1995160416,38.1338,0.0,海康威视,长盛制造精选C
009801.OF,20211231,002709.SZ,0.212921101,18.5714,0.02,天赐材料,长盛制造精选C
009801.OF,20211231,300395.SZ,0.1937633908,29.4742,0.09,菲利华,长盛制造精选C
009801.OF,20211231,300750.SZ,0.16686264,2.8378,0.0,宁德时代,长盛制造精选C
009801.OF,20211231,300760.SZ,0.21519769600000002,5.6512,0.0,迈瑞医疗,长盛制造精选C
009801.OF,20211231,601012.SH,0.23685001600000002,27.4768,0.01,隆基股份,长盛制造精选C
009801.OF,20211231,603187.SH,0.1833263965,38.6357,0.16,海容冷链,长盛制造精选C
009801.OF,20211231,603596.SH,0.192373008,27.6398,0.07,伯特利,长盛制造精选C
009801.OF,20211231,603606.SH,0.1697519496,33.1806,0.05,东方电缆,长盛制造精选C
009989.OF,20211231,002049.SZ,0.48930525,21.7469,0.04,紫光国微,华宝研究精选
009989.OF,20211231,002241.SZ,0.669358201,123.7261,0.04,歌尔股份,华宝研究精选
009989.OF,20211231,002415.SZ,0.498036696,95.1905,0.01,海康威视,华宝研究精选
009989.OF,20211231,002484.SZ,0.37567732,137.51,0.18,江海股份,华宝研究精选
009989.OF,20211231,002821.SZ,0.47271015,10.8669,0.05,凯莱英,华宝研究精选
009989.OF,20211231,300059.SZ,0.3908800011,105.3301,0.01,东方财富,华宝研究精选
009989.OF,20211231,600309.SH,0.34520891,34.1791,0.02,万华化学,华宝研究精选
009989.OF,20211231,600585.SH,0.248651,61.7,0.02,海螺水泥,华宝研究精选
009989.OF,20211231,603517.SH,0.2796138763,40.9211,0.07,绝味食品,华宝研究精选
009989.OF,20211231,603816.SH,0.34626321600000004,44.876,0.07,顾家家居,华宝研究精选
008385.OF,20211231,002025.SZ,0.0275356,3.28,0.01,航天电器,银华汇益一年持有C
008385.OF,20211231,002179.SZ,0.02383272,2.37,0.0,中航光电,银华汇益一年持有C
008385.OF,20211231,600030.SH,0.02432361,9.21,0.0,中信证券,银华汇益一年持有C
008385.OF,20211231,600036.SH,0.04486191,9.21,0.0,招商银行,银华汇益一年持有C
008385.OF,20211231,600048.SH,0.04879686,31.22,0.0,保利发展,银华汇益一年持有C
008385.OF,20211231,600519.SH,0.0470885,0.2297,0.0,贵州茅台,银华汇益一年持有C
008385.OF,20211231,601012.SH,0.042857778,4.9719,0.0,隆基股份,银华汇益一年持有C
008385.OF,20211231,601799.SH,0.026858875,1.315,0.0,星宇股份,银华汇益一年持有C
008385.OF,20211231,603979.SH,0.029564642400000004,13.7638,0.02,金诚信,银华汇益一年持有C
008385.OF,20211231,688187.SH,0.0259575225,3.3865,0.02,时代电气,银华汇益一年持有C
008384.OF,20211231,002025.SZ,0.0275356,3.28,0.01,航天电器,银华汇益一年持有A
008384.OF,20211231,002179.SZ,0.02383272,2.37,0.0,中航光电,银华汇益一年持有A
008384.OF,20211231,600030.SH,0.02432361,9.21,0.0,中信证券,银华汇益一年持有A
008384.OF,20211231,600036.SH,0.04486191,9.21,0.0,招商银行,银华汇益一年持有A
008384.OF,20211231,600048.SH,0.04879686,31.22,0.0,保利发展,银华汇益一年持有A
008384.OF,20211231,600519.SH,0.0470885,0.2297,0.0,贵州茅台,银华汇益一年持有A
008384.OF,20211231,601012.SH,0.042857778,4.9719,0.0,隆基股份,银华汇益一年持有A
008384.OF,20211231,601799.SH,0.026858875,1.315,0.0,星宇股份,银华汇益一年持有A
008384.OF,20211231,603979.SH,0.029564642400000004,13.7638,0.02,金诚信,银华汇益一年持有A
008384.OF,20211231,688187.SH,0.0259575225,3.3865,0.02,时代电气,银华汇益一年持有A
010013.OF,20211231,002241.SZ,1.5785298,291.78,0.1,歌尔股份,易方达信息行业精选
010013.OF,20211231,002371.SZ,1.09554214,31.57,0.07,北方华创,易方达信息行业精选
010013.OF,20211231,002484.SZ,0.6566345607999999,240.3494,0.31,江海股份,易方达信息行业精选
010013.OF,20211231,0268.HK,2.27914176,1161.5,,,易方达信息行业精选
010013.OF,20211231,300059.SZ,1.4907432123,401.7093,0.05,东方财富,易方达信息行业精选
010013.OF,20211231,300604.SZ,1.811980825,315.1271,0.74,长川科技,易方达信息行业精选
010013.OF,20211231,300750.SZ,0.901404,15.33,0.01,宁德时代,易方达信息行业精选
010013.OF,20211231,600563.SH,0.9786364,42.11,0.19,法拉电子,易方达信息行业精选
010013.OF,20211231,688208.SH,0.794,100.0,0.37,道通科技,易方达信息行业精选
010013.OF,20211231,688536.SH,0.96311808,12.5406,0.29,思瑞浦,易方达信息行业精选
008564.OF,20211231,002304.SZ,0.0411825,2.5,0.0,洋河股份,银河臻优稳健配置C
008564.OF,20211231,002493.SZ,0.05448,30.0,0.0,荣盛石化,银河臻优稳健配置C
008564.OF,20211231,300253.SZ,0.0838,50.0,0.03,卫宁健康,银河臻优稳健配置C
008564.OF,20211231,300394.SZ,0.04392,12.0,0.03,天孚通信,银河臻优稳健配置C
008564.OF,20211231,300750.SZ,0.0882,1.5,0.0,宁德时代,银河臻优稳健配置C
008564.OF,20211231,600905.SH,0.06008,80.0,0.01,三峡能源,银河臻优稳健配置C
008564.OF,20211231,601166.SH,0.05712,30.0,0.0,兴业银行,银河臻优稳健配置C
008564.OF,20211231,601636.SH,0.0855,50.0,0.02,旗滨集团,银河臻优稳健配置C
