ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
007201.OF,民生加银聚益纯债,民生加银基金,20190705,债券型,债券型,中国债券综合指数收益率,0.3,0.1,李文君,5.16,20220930,,,,,,,,0.013327260000000063,0.01800182499777998,0.04020249736081647,0.02717255865376568,0.10219790999999989
007123.OF,工银瑞信中债1-3年国开行C,工银瑞信基金,20190627,债券型,被动指数型,中债-1-3年国开行债券指数收益率*95%+同期银行活期存款利率(税后)*5%,0.15,0.05,陈涵,0.05,20220930,,,,,,,,0.01832108999999993,0.02525508923712861,0.032949481728113454,0.023500772996595348,0.10378357999999999
007122.OF,工银瑞信中债1-3年国开行A,工银瑞信基金,20190627,债券型,被动指数型,中债-1-3年国开行债券指数收益率*95%+同期银行活期存款利率(税后)*5%,0.15,0.05,陈涵,14.44,20220930,,,,,,,,0.018424039999999975,0.02657161352946861,0.0340153927189461,0.024541236751973595,0.10757805000000009
006980.OF,国寿安保泰恒纯债,国寿安保基金,20190627,债券型,债券型,中债综合(全价)指数收益率,0.3,0.1,陶尹斌,2.85,20220930,,,,,,,,0.014399999999999968,0.02728139787066247,0.03633893650092584,0.020707248644029334,0.10230475000000006
007545.OF,太平恒安三个月定开,太平基金,20190627,债券型,债券型,中债综合全价(总值)指数收益率,0.3,0.1,吴超,35.39,20220930,,,,,,,,0.01110000000000011,0.04856097319750758,0.05172287304282218,0.023912300492309402,0.1416996800000001
007378.OF,西部利得聚享一年定开C,西部利得基金,20190627,债券型,债券型,中债-综合全价(总值)指数收益率,0.3,0.1,易圣倩 李安然,0.01,20220930,,,,,,,,0.03190000000000004,0.03750363407306905,0.041752288436390776,0.016946113153411765,0.1342000000000001
007377.OF,西部利得聚享一年定开A,西部利得基金,20190627,债券型,债券型,中债-综合全价(总值)指数收益率,0.3,0.1,易圣倩 李安然,10.09,20220930,,,,,,,,0.03400000000000003,0.04168278529980649,0.04595673567913852,0.02227942481803648,0.15169999999999995
007507.OF,大成中债3-5年国开行A,大成基金,20190627,债券型,被动指数型,中债-3-5年国开行债券指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,方孝成,5.81,20220930,,,,,,,,0.018399999999999972,0.03452448939512972,0.047908626424923766,0.02602372857351537,0.13276543000000007
007508.OF,大成中债3-5年国开行C,大成基金,20190627,债券型,被动指数型,中债-3-5年国开行债券指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,方孝成,0.02,20220930,,,,,,,,0.01770000000000005,0.03342878058366903,0.04600219486076936,0.025083775874148118,0.12769662999999998
167505.OF,安信中短利率债C,安信基金,20190626,债券型,债券型,中债-1-30年利率债财富(1-3年)指数收益率,0.3,0.1,黄琬舒,0.28,20220930,,,,,,,,0.016545370000000004,0.026019271525480392,0.03788048331653794,0.029124900473836382,0.11403213000000001
167504.OF,安信中短利率债A,安信基金,20190626,债券型,债券型,中债-1-30年利率债财富(1-3年)指数收益率,0.3,0.1,黄琬舒,2.1,20220930,,,,,,,,0.016746719999999993,0.02591512663055369,0.03961741425409189,0.029551670265208912,0.11646704000000008
007537.OF,景顺长城景泰盈利纯债,景顺长城基金,20190626,债券型,债券型,中债综合全价(总值)指数收益率,0.3,0.1,彭成军,12.19,20220930,,,,,,,,0.015600000000000058,0.038794801102796254,0.06398104265402856,0.023429844097995537,0.14880000000000004
007513.OF,博时富丰3个月定开,博时基金,20190626,债券型,债券型,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,郭思洁,16.48,20220930,,,,,,,,0.023687900000000095,0.034167532897477655,0.05070953573510278,0.01841707638587843,0.13283541
007426.OF,浙商汇金聚盈中短债A,浙商资管,20190625,债券型,债券型,中债中短期债券财富(1-3年)指数收益率*90%+3年期定期存款利率(税后)*10%,0.3,0.1,王宇超,2.45,20220930,,,,,,,,0.01705647999999993,0.023489865577573567,0.03123364590128024,0.02343404512197873,0.09861506999999992
007443.OF,浙商汇金聚盈中短债C,浙商资管,20190625,债券型,债券型,中债中短期债券财富(1-3年)指数收益率*90%+3年期定期存款利率(税后)*10%,0.3,0.1,王宇超,0.0,20220930,,,,,,,,0.015553039999999907,0.021016519235667087,-0.003986357634580876,0.020579368360208218,0.05401659999999997
006846.OF,中银福建国有企业债A,中银基金,20190625,债券型,债券型,中债综合财富(总值)指数收益率,0.4,0.1,易芳菲,16.36,20220930,,,,,,,,0.02089999999999992,0.04738094818297581,0.04970389130742609,0.019890073944367394,0.14474312999999994
006847.OF,中银福建国有企业债C,中银基金,20190625,债券型,债券型,中债综合财富(总值)指数收益率,0.4,0.1,易芳菲,0.01,20220930,,,,,,,,0.018999999999999906,0.04370707556427877,0.04595078174534728,0.016354711399970294,0.13060099999999997
006811.OF,大成景盈A,大成基金,20190624,债券型,债券型,中债综合全价指数收益率,0.3,0.1,方锐,10.09,20220930,,,,,,,,0.015800000000000036,0.04830659578657219,0.037140022671690885,0.011015790717062317,0.11658517999999995
007440.OF,南方旭元A,南方基金,20190624,债券型,债券型,中债综合指数收益率,0.3,0.1,金凌志,20.31,20220930,,,,,,,,0.025600000000000067,0.011895475819032749,0.06868712661399118,0.019386908199427684,0.13058520000000007
007441.OF,南方旭元C,南方基金,20190624,债券型,债券型,中债综合指数收益率,0.3,0.1,金凌志,0.0,20220930,,,,,,,,0.0,0.007768498737618962,0.05640675467334735,0.0066028121431390184,0.10357784999999997
007442.OF,浙商汇金中高等级三个月C,浙商资管,20190621,债券型,债券型,中债高信用等级债券财富指数收益率,0.5,0.1,王宇超,0.24,20220930,,,,,,,,0.021948220000000074,0.015851517408582504,0.051935232912197093,0.008447526188687252,0.10128932999999996
007425.OF,浙商汇金中高等级三个月A,浙商资管,20190621,债券型,债券型,中债高信用等级债券财富指数收益率,0.5,0.1,王宇超,0.36,20220930,,,,,,,,0.023252360000000083,0.018328020274490146,0.054692113019826995,0.011098674609479298,0.11119349
006997.OF,平安惠添纯债,平安基金,20190621,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,张恒,12.38,20220930,,,,,,,,0.02456401999999991,0.034900347174010804,0.04329635216543621,0.025462306328200953,0.13439687999999994
007429.OF,鹏扬淳盈6个月A,鹏扬基金,20190621,债券型,债券型,中债综合财富(总值)指数收益率,0.3,0.1,李沁,4.03,20220930,,,,,,,,0.02059999999999995,0.03787818930041158,0.034438289321035286,0.02043825221538224,0.11813249000000003
007430.OF,鹏扬淳盈6个月C,鹏扬基金,20190621,债券型,债券型,中债综合财富(总值)指数收益率,0.3,0.1,李沁,0.0,20220930,,,,,,,,0.01859999999999995,0.03373090516395059,0.030459829225905715,0.01606896605178828,0.1024665600000001
006984.OF,兴全恒瑞三个月定开,兴证全球基金,20190621,债券型,债券型,中证全债指数收益率,0.3,0.1,季伟杰 张睿,40.55,20220930,,,,,,,,0.02574209000000005,0.030912419709714672,0.04626625180460019,0.03221356724664993,0.14201478999999995
007289.OF,汇添富中债1-3年农发债A,汇添富基金,20190619,债券型,被动指数型,中债-1-3年农发行债券指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,杨靖,94.58,20220930,,,,,,,,0.019600000000000062,0.02798335621812468,0.03910358299108229,0.02678397778810908,0.11828843999999994
007220.OF,天弘华享三个月定开,天弘基金,20190619,债券型,债券型,中债综合全价(总值)指数收益率,0.3,0.1,马泽宇,10.65,20220930,,,,,,,,0.025207659999999965,0.03112279711214811,0.053832478527241365,0.021209336680041286,0.13764978000000005
007544.OF,鹏华尊晟3个月,鹏华基金,20190619,债券型,债券型,中证综合债指数收益率,0.3,0.1,应琛,11.25,20220930,,,,,,,,0.01540000000000008,0.023437167618672268,0.036009727115551914,0.019624986487796276,0.09774798000000007
007390.OF,上银中债1-3年农发债,上银基金,20190619,债券型,被动指数型,中债-1-3年农发行债券指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,高永,3.49,20220930,,,,,,,,0.01684218000000004,0.0201267319575589,0.03298138414815312,0.022641505419209403,0.0957805599999999
007290.OF,汇添富中债1-3年农发债C,汇添富基金,20190619,债券型,被动指数型,中债-1-3年农发行债券指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,杨靖,0.05,20220930,,,,,,,,0.019099999999999895,0.02689929349425979,0.03873222529366007,0.02573372067634442,0.11502060999999997
007552.OF,中信建投稳裕定开C,中信建投基金,20190618,债券型,债券型,中债综合指数,0.3,0.08,杨龙龙,0.0,20220930,,,,,,,,0.004099180163967199,0.02524917853231102,0.04261191643533994,0.016662378025224807,0.09120281943611286
007150.OF,南方初元中短债C,南方基金,20190617,债券型,债券型,中债总财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,0.2,0.05,刘建岩 王景明,16.54,20220930,,,,,,,,0.01849999999999996,0.02572410407461954,0.037522733799176915,0.021680966878863228,0.10739999999999994
007335.OF,中银中债1-3年期农发行,中银基金,20190617,债券型,被动指数型,中债1-3年期农发行债券指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,李宪 田原 郑涛,24.41,20221231,,,,,,,,0.02277832000000002,0.021881985140240316,0.028824358297955693,0.02491167060796384,0.10207191000000004
007482.OF,永赢智益纯债三个月,永赢基金,20190617,债券型,债券型,中国债券综合全价指数收益率,0.3,0.1,徐沛琳,31.38,20220930,,,,,,,,0.023718010000000067,0.029408684526317806,0.05019266923085781,0.01599397736620397,0.12441929000000007
007149.OF,南方初元中短债A,南方基金,20190617,债券型,债券型,中债总财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,0.2,0.05,刘建岩 王景明,18.75,20220930,,,,,,,,0.018999999999999906,0.026790971540726304,0.038516677817069675,0.022731455917540902,0.11129999999999995
007008.OF,中邮纯债优选一年A,中邮基金,20190614,债券型,债券型,中债新综合财富(总值)指数收益率,0.5,0.2,衣瑛杰 闫宜乘,10.71,20220930,,,,,,,,0.01750000000000007,0.032288216216216206,0.05594851012315601,0.01212312699081432,0.1225649499999999
007009.OF,中邮纯债优选一年C,中邮基金,20190614,债券型,债券型,中债新综合财富(总值)指数收益率,0.5,0.2,衣瑛杰 闫宜乘,0.08,20220930,,,,,,,,0.015300000000000091,0.028060957352506567,0.051788755383037725,0.008191224187919333,0.10683960000000003
004647.OF,新华鼎利A,新华基金,20190612,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*10%,0.3,0.1,曹巍浩,10.47,20220930,,,,,,,,0.08329999999999993,-0.00960029539370439,0.024885823469102383,0.03672109858130247,0.1399785200000001
006892.OF,新华鼎利C,新华基金,20190612,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*10%,0.3,0.1,曹巍浩,0.28,20220930,,,,,,,,0.08030000000000004,-0.013514764417291443,0.019893028056676254,0.032353988407397276,0.12206555000000008
007457.OF,汇添富90天短债B,汇添富基金,20190612,债券型,债券型,中债综合财富(1年以下)指数收益率,0.25,0.1,丁巍,7.23,20220930,,,,,,,,0.02079999999999993,0.033209247648902866,0.02901298947568025,0.018888786510642186,0.1057999999999999
007458.OF,汇添富90天短债C,汇添富基金,20190612,债券型,债券型,中债综合财富(1年以下)指数收益率,0.25,0.1,丁巍,0.1,20220930,,,,,,,,0.021700000000000053,0.03523539199373596,0.030727049257823554,0.02063841496973029,0.11270000000000002
007456.OF,汇添富90天短债A,汇添富基金,20190612,债券型,债券型,中债综合财富(1年以下)指数收益率,0.25,0.1,丁巍,82.54,20220930,,,,,,,,0.02180000000000004,0.03513407711880998,0.03082159402477069,0.020728239933963086,0.1129
006738.OF,工银瑞信添慧A,工银瑞信基金,20190611,债券型,债券型,中债信用债总财富(总值)指数收益率*90%+沪深300指数收益率*10%,0.6,0.1,陈涵,2.92,20220930,,,,,,,,0.045600000000000085,0.11667941851568465,0.06671805412812615,-0.04969891609795268,0.18359999999999999
006739.OF,工银瑞信添慧C,工银瑞信基金,20190611,债券型,债券型,中债信用债总财富(总值)指数收益率*90%+沪深300指数收益率*10%,0.6,0.1,陈涵,0.22,20220930,,,,,,,,0.043099999999999916,0.11226152813728309,0.06240303395966215,-0.05346422196981977,0.16670000000000007
007500.OF,鹏华尊诚3个月,鹏华基金,20190611,债券型,债券型,中债总指数收益率,0.3,0.1,李政 王志飞,5.14,20220930,,,,,,,,0.023611959999999987,0.024715391172256254,0.051986273038455245,-0.010442888643051615,0.09191679999999991
005843.OF,金元顺安沣泉,金元顺安基金,20190610,债券型,债券型,中债综合指数收益率,0.3,0.1,周博洋,1.44,20220930,,,,,,,,0.028100000000000014,0.033265246571345206,0.09874799962345852,-0.008824537354352275,0.15690000000000004
007213.OF,华安安平6个月定开,华安基金,20190606,债券型,债券型,中债综合全价指数收益率,0.3,0.1,康钊,8.11,20220930,,,,,,,,0.021400000000000086,0.02937145094967672,0.06204940079893483,0.028320887380282,0.14826293999999995
007319.OF,嘉实汇达中短债A,嘉实基金,20190605,债券型,债券型,中债总财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,0.3,0.1,李金灿,6.04,20220930,,,,,,,,0.019600000000000062,0.03212959003530794,0.03010652264564421,0.025184655863169713,0.11134343999999996
007320.OF,嘉实汇达中短债C,嘉实基金,20190605,债券型,债券型,中债总财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%,0.3,0.1,李金灿,0.12,20220930,,,,,,,,0.018100000000000005,0.029803025243099853,0.027724630686933493,0.025217358975387457,0.1046821
007363.OF,易方达中短期美元债C美元现汇,易方达基金,20190605,债券型,债券型,摩根大通1-3年全球投资级美元债总回报指数(J.P. Morgan Global Aggregate US IG 1-3 Total Return Index )(按照估值汇率折算)收益率*90%+人民币活期存款利率(税后)*10%,0.5,0.15,祁广东,0.13,20220930,,,,,,,,0.023841289697824692,0.04784366576819404,0.016077170418006444,-0.06075949367088606,0.023841289697824692
007447.OF,平安惠泰,平安基金,20190605,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,罗薇,8.79,20220930,,,,,,,,0.021300000000000097,0.03460893958680101,0.04582395140791268,0.032907831977898254,0.14143112999999996
007362.OF,易方达中短期美元债A美元现汇,易方达基金,20190605,债券型,债券型,摩根大通1-3年全球投资级美元债总回报指数(J.P. Morgan Global Aggregate US IG 1-3 Total Return Index )(按照估值汇率折算)收益率*90%+人民币活期存款利率(税后)*10%,0.5,0.15,祁广东,0.36,20220930,,,,,,,,0.025221129710894574,0.05114401076716013,0.019206145966709363,-0.058417085427135695,0.03419008979584853
007360.OF,易方达中短期美元债A人民币,易方达基金,20190605,债券型,债券型,摩根大通1-3年全球投资级美元债总回报指数(J.P. Morgan Global Aggregate US IG 1-3 Total Return Index )(按照估值汇率折算)收益率*90%+人民币活期存款利率(税后)*10%,0.5,0.15,祁广东,2.54,20220930,,,,,,,,0.036799999999999944,-0.01697530864197515,-0.0041208791208793205,0.02886699507389173,0.044300000000000006
007361.OF,易方达中短期美元债C人民币,易方达基金,20190605,债券型,债券型,摩根大通1-3年全球投资级美元债总回报指数(J.P. Morgan Global Aggregate US IG 1-3 Total Return Index )(按照估值汇率折算)收益率*90%+人民币活期存款利率(税后)*10%,0.5,0.15,祁广东,0.89,20220930,,,,,,,,0.0354000000000001,-0.019895692485995917,-0.007094994087504802,0.025803890432711415,0.033600000000000074
006807.OF,西部利得添盈短债C,西部利得基金,20190604,债券型,债券型,中债综合财富(1年以下)指数收益率*80%+一年期定期存款利率(税后)*20%,0.3,0.1,刘心峰,0.91,20220930,,,,,,,,0.018199999999999994,0.0022588882341386452,-0.00088192062714346,0.027755982738328747,0.047900000000000054
006808.OF,西部利得添盈短债E,西部利得基金,20190604,债券型,债券型,中债综合财富(1年以下)指数收益率*80%+一年期定期存款利率(税后)*20%,0.3,0.1,刘心峰,0.05,20220930,,,,,,,,0.016999999999999904,-0.0010816125860372459,0.006496702431341607,0.02581907090464546,0.048899999999999944
