ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name
159843.SZ,20210930,603369.SH,0.0454812,10.04,0.01,今世缘
159843.SZ,20210930,688161.SH,0.0012023526,0.1731,0.01,威高骨科
159843.SZ,20210930,688609.SH,0.0013805132000000002,1.0372,0.01,九联科技
159843.SZ,20210930,688625.SH,0.0012120192,0.2672,0.01,呈和科技
517050.SH,20210930,002230.SZ,0.24654045,46.605,0.02,科大讯飞
517050.SH,20210930,002410.SZ,0.2646110505,39.7135,0.04,广联达
517050.SH,20210930,0268.HK,0.2280827868,105.1014,,
517050.SH,20210930,0700.HK,0.7633665336,19.86,,
517050.SH,20210930,1810.HK,0.7306063657999999,410.78,,
517050.SH,20210930,300059.SZ,0.7459252359999999,217.028,0.03,东方财富
517050.SH,20210930,300454.SZ,0.2224008,9.48,0.04,深信服
517050.SH,20210930,3690.HK,0.7631820940999999,37.15,,
517050.SH,20210930,600570.SH,0.2584496512,45.1204,0.03,恒生电子
517050.SH,20210930,600588.SH,0.22386835510000003,67.5727,0.02,用友网络
517050.SH,20210930,688276.SH,0.0031834152000000003,0.3486,0.01,百克生物
517050.SH,20210930,688303.SH,0.007919184000000001,1.456,0.01,大全能源
517050.SH,20210930,688319.SH,0.0010734152,0.3412,0.01,欧林生物
517050.SH,20210930,688323.SH,0.0012925232000000001,0.4513,0.01,瑞华泰
517050.SH,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
517200.SH,20210930,002230.SZ,0.0553334,10.46,0.01,科大讯飞
517200.SH,20210930,002410.SZ,0.0591781008,8.8816,0.01,广联达
517200.SH,20210930,0268.HK,0.0572912023,26.4,,
517200.SH,20210930,0700.HK,0.1668182657,4.34,,
517200.SH,20210930,1810.HK,0.1631672136,91.74,,
517200.SH,20210930,300059.SZ,0.167402522,48.706,0.01,东方财富
517200.SH,20210930,3690.HK,0.1785209259,8.69,,
517200.SH,20210930,600570.SH,0.0564081984,9.8478,0.01,恒生电子
517200.SH,20210930,600588.SH,0.05115272,15.44,0.0,用友网络
517200.SH,20210930,6618.HK,0.0481107978,7.69,,
159856.SZ,20210930,002230.SZ,0.1467446,27.74,0.01,科大讯飞
159856.SZ,20210930,002410.SZ,0.15678039,23.53,0.02,广联达
159856.SZ,20210930,0268.HK,0.152334,70.2,,
159856.SZ,20210930,0700.HK,0.44048802,11.46,,
159856.SZ,20210930,1810.HK,0.4319412,242.8,,
159856.SZ,20210930,300017.SZ,0.0029952,5.2,0.0,网宿科技
159856.SZ,20210930,300059.SZ,0.4435706275,129.0575,0.02,东方财富
159856.SZ,20210930,300271.SZ,0.0019092,1.72,0.0,华宇软件
159856.SZ,20210930,300770.SZ,0.0023251164,0.5059,0.0,新媒股份
159856.SZ,20210930,3690.HK,0.47125642,22.94,,
159856.SZ,20210930,600100.SH,0.0037084,6.35,0.0,同方股份
159856.SZ,20210930,600570.SH,0.149603904,26.118,0.02,恒生电子
159856.SZ,20210930,600588.SH,0.1356786142,40.9534,0.01,用友网络
159856.SZ,20210930,600637.SH,0.0042861,5.46,0.0,东方明珠
159856.SZ,20210930,6618.HK,0.12755984,20.39,,
516160.SH,20210930,002129.SZ,0.7374634575,160.7725,0.05,中环股份
516160.SH,20210930,002460.SZ,0.9916283990000001,60.8585,0.07,赣锋锂业
516160.SH,20210930,002709.SZ,0.658740448,43.304,0.07,天赐材料
516160.SH,20210930,300014.SZ,0.8496526425,85.7975,0.05,亿纬锂能
516160.SH,20210930,300274.SZ,1.14653226,77.27,0.07,阳光电源
516160.SH,20210930,300450.SZ,0.4955132382,70.9701,0.05,先导智能
516160.SH,20210930,300750.SZ,2.0099236203,38.2311,0.02,宁德时代
516160.SH,20210930,300979.SZ,0.00079402,0.0925,0.0,华利集团
516160.SH,20210930,300981.SZ,0.0005002724,0.0601,0.0,中红医疗
516160.SH,20210930,600438.SH,1.04192676,204.54,0.05,通威股份
516160.SH,20210930,601012.SH,1.9221592840000001,233.0455,0.04,隆基股份
516160.SH,20210930,603799.SH,0.66481547,64.2955,0.05,华友钴业
516160.SH,20210930,688087.SH,0.0014186874,0.2469,0.01,英科再生
516160.SH,20210930,688660.SH,0.0059538556,5.1238,0.01,电气风电
516160.SH,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
515910.SH,20210930,000568.SZ,0.18750985920000002,8.4624,0.01,泸州老窖
515910.SH,20210930,000858.SZ,0.16081287,7.33,0.0,五粮液
515910.SH,20210930,002475.SZ,0.223348195,62.545,0.01,立讯精密
515910.SH,20210930,300760.SZ,0.176946322,4.591,0.01,迈瑞医疗
515910.SH,20210930,600276.SH,0.1535586353,30.5711,0.0,恒瑞医药
515910.SH,20210930,600436.SH,0.1951512,5.16,0.01,片仔癀
515910.SH,20210930,600519.SH,0.19581,1.07,0.0,贵州茅台
515910.SH,20210930,600809.SH,0.2175057,6.894,0.01,山西汾酒
515910.SH,20210930,600887.SH,0.20676565,54.845,0.01,伊利股份
515910.SH,20210930,603288.SH,0.1756282,15.9662,0.0,海天味业
516050.SH,20210930,000063.SZ,0.33729686130000003,101.8101,0.03,中兴通讯
516050.SH,20210930,000100.SZ,0.28970654,462.79,0.04,TCL科技
516050.SH,20210930,000725.SZ,0.4998692,989.84,0.03,京东方A
516050.SH,20210930,001213.SZ,0.0003601342,0.5818,0.0,中铁特货
516050.SH,20210930,002049.SZ,0.2888996,13.97,0.02,紫光国微
516050.SH,20210930,002230.SZ,0.3106817,58.73,0.03,科大讯飞
516050.SH,20210930,002241.SZ,0.3398435,78.85,0.03,歌尔股份
516050.SH,20210930,002415.SZ,0.769967,139.994,0.02,海康威视
516050.SH,20210930,600276.SH,0.6192982275,123.2925,0.02,恒瑞医药
516050.SH,20210930,600703.SH,0.280881146,88.634,0.02,三安光电
516050.SH,20210930,601921.SH,0.0002971068,0.3154,0.0,浙版传媒
516050.SH,20210930,603501.SH,0.41656137,17.17,0.02,韦尔股份
516050.SH,20210930,605167.SH,0.0002186835,0.2471,0.0,利柏特
516050.SH,20210930,605507.SH,0.0003343964,0.1202,0.0,国邦医药
516050.SH,20210930,605589.SH,0.000523425,0.175,0.0,圣泉集团
159837.SZ,20210930,000661.SZ,0.80008458,29.13,0.08,长春高新
159837.SZ,20210930,002821.SZ,0.668132101,14.9839,0.06,凯莱英
159837.SZ,20210930,300122.SZ,1.3112032492,82.4708,0.09,智飞生物
159837.SZ,20210930,300142.SZ,1.0191584754,161.3103,0.11,沃森生物
159837.SZ,20210930,300347.SZ,0.94369596,54.2354,0.1,泰格医药
159837.SZ,20210930,300759.SZ,0.5837611,27.1,0.1,康龙化成
159837.SZ,20210930,300760.SZ,1.3703916436,35.5558,0.07,迈瑞医疗
159837.SZ,20210930,600196.SH,0.649978124,124.2788,0.06,复星医药
159837.SZ,20210930,600276.SH,1.2554556522,249.9414,0.04,恒瑞医药
159837.SZ,20210930,603259.SH,1.786643032,116.9269,0.05,药明康德
163418.SZ,20210930,002049.SZ,4.569643056,220.9692,0.36,紫光国微
163418.SZ,20210930,002920.SZ,3.718799544,442.293,0.8,德赛西威
163418.SZ,20210930,300750.SZ,3.9066523143,74.3091,0.04,宁德时代
163418.SZ,20210930,600110.SH,2.5747666,1202.6,0.91,诺德股份
163418.SZ,20210930,600150.SH,3.41225464,1359.464,0.56,中国船舶
163418.SZ,20210930,600460.SH,2.096430435,367.215,0.28,士兰微
163418.SZ,20210930,600703.SH,2.3754101468,749.5772,0.18,三安光电
163418.SZ,20210930,600763.SH,2.324481829,76.9645,0.24,通策医疗
163418.SZ,20210930,601633.SH,2.163146596,411.2446,0.07,长城汽车
163418.SZ,20210930,688599.SH,2.2463578176,419.4096,0.35,天合光能
515400.SH,20210930,000938.SZ,0.10918732,43.78,0.02,紫光股份
515400.SH,20210930,000977.SZ,0.0889824,31.2,0.02,浪潮信息
515400.SH,20210930,002230.SZ,0.206051848,38.9512,0.02,科大讯飞
515400.SH,20210930,002410.SZ,0.1940272263,29.1201,0.03,广联达
515400.SH,20210930,002439.SZ,0.06314407,22.87,0.03,启明星辰
515400.SH,20210930,300454.SZ,0.1482672,6.32,0.02,深信服
515400.SH,20210930,600570.SH,0.20431145920000002,35.6689,0.02,恒生电子
515400.SH,20210930,600588.SH,0.1641704142,49.5534,0.02,用友网络
515400.SH,20210930,600845.SH,0.089166,13.51,0.01,宝信软件
515400.SH,20210930,603019.SH,0.083501388,31.134,0.02,中科曙光
515400.SH,20210930,688076.SH,0.002668932,0.4984,0.01,诺泰生物
515400.SH,20210930,688131.SH,0.0065467085,0.1955,0.01,皓元医药
515400.SH,20210930,688499.SH,0.0037652629,0.2149,0.01,利元亨
515400.SH,20210930,688601.SH,0.0016917339999999999,0.1174,0.01,力芯微
515400.SH,20210930,688700.SH,0.001588529,0.3049,0.01,东威科技
516880.SH,20210930,002129.SZ,1.35128433,294.59,0.1,中环股份
516880.SH,20210930,300274.SZ,1.922440956,129.562,0.12,阳光电源
516880.SH,20210930,300316.SZ,0.5743881,89.26,0.07,晶盛机电
516880.SH,20210930,300450.SZ,0.9094313334,130.2537,0.09,先导智能
516880.SH,20210930,300751.SZ,0.43831302299999997,7.191,0.14,迈为股份
516880.SH,20210930,300973.SZ,0.000521352,0.036,0.0,立高食品
516880.SH,20210930,300979.SZ,0.00079402,0.0925,0.0,华利集团
516880.SH,20210930,600089.SH,1.23367025,508.73,0.13,特变电工
516880.SH,20210930,600438.SH,1.5532767431999999,304.9228,0.07,通威股份
516880.SH,20210930,601012.SH,1.3000118192,157.6154,0.03,隆基股份
516880.SH,20210930,601877.SH,0.8407369659999999,148.5401,0.07,正泰电器
516880.SH,20210930,603806.SH,0.64736472,51.054,0.05,福斯特
516880.SH,20210930,688187.SH,0.0095730188,2.2012,0.01,时代电气
516880.SH,20210930,688711.SH,0.0015240779999999999,0.1865,0.01,宏微科技
516880.SH,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
515170.SH,20210930,000568.SZ,3.185633502,143.769,0.1,泸州老窖
515170.SH,20210930,000596.SZ,0.5691993576,23.8638,0.06,古井贡酒
515170.SH,20210930,000799.SZ,1.1227049281,45.3197,0.14,酒鬼酒
515170.SH,20210930,000858.SZ,4.7786301216,217.8144,0.06,五粮液
515170.SH,20210930,002304.SZ,1.9676145312,118.4739,0.09,洋河股份
515170.SH,20210930,600132.SH,0.61730592,47.04,0.1,重庆啤酒
515170.SH,20210930,600519.SH,5.48085,29.95,0.02,贵州茅台
515170.SH,20210930,600809.SH,3.03319807,96.1394,0.08,山西汾酒
515170.SH,20210930,600887.SH,4.504141902,1194.7326,0.2,伊利股份
515170.SH,20210930,603288.SH,2.7346187,248.6017,0.06,海天味业
515920.SH,20210930,000063.SZ,0.09587822,28.94,0.01,中兴通讯
515920.SH,20210930,000333.SZ,0.1665528,23.93,0.0,美的集团
515920.SH,20210930,000651.SZ,0.1285725,33.18,0.01,格力电器
515920.SH,20210930,000725.SZ,0.1345623,266.46,0.01,京东方A
515920.SH,20210930,002241.SZ,0.0966302,22.42,0.01,歌尔股份
515920.SH,20210930,002415.SZ,0.16731,30.42,0.0,海康威视
515920.SH,20210930,002475.SZ,0.16369464,45.84,0.01,立讯精密
515920.SH,20210930,300015.SZ,0.135308124,25.3386,0.01,爱尔眼科
515920.SH,20210930,600690.SH,0.09280635,35.49,0.01,海尔智家
515920.SH,20210930,603501.SH,0.11839368,4.88,0.01,韦尔股份
513550.SH,20210930,0005.HK,2.2864438004,670.24,,
513550.SH,20210930,0388.HK,1.637180162,40.96,,
513550.SH,20210930,0700.HK,2.6963827963,70.15,,
513550.SH,20210930,0939.HK,1.8047238563999999,3882.4,0.4,
513550.SH,20210930,1299.HK,2.9275116277999995,390.68,,
513550.SH,20210930,1398.HK,1.0111562319,2803.2,0.01,
513550.SH,20210930,1810.HK,1.0561582164,593.82,,
513550.SH,20210930,2269.HK,1.1470840496999999,108.85,,
513550.SH,20210930,2318.HK,1.0673123067,240.6,0.02,
513550.SH,20210930,3690.HK,2.8844790804000002,140.41,,
159828.SZ,20210930,300003.SZ,0.25338252,94.44,0.06,乐普医疗
159828.SZ,20210930,300015.SZ,0.776253906,145.3659,0.03,爱尔眼科
159828.SZ,20210930,300347.SZ,0.456054,26.21,0.05,泰格医药
159828.SZ,20210930,300595.SZ,0.280481685,34.3475,0.06,欧普康视
159828.SZ,20210930,300759.SZ,0.36985897,17.17,0.06,康龙化成
159828.SZ,20210930,300760.SZ,0.6619665584000001,17.1752,0.03,迈瑞医疗
159828.SZ,20210930,300896.SZ,0.47116538799999996,7.948,0.08,爱美客
159828.SZ,20210930,600763.SH,0.2592600084,8.5842,0.03,通策医疗
159828.SZ,20210930,603259.SH,1.021148648,66.8291,0.03,药明康德
159828.SZ,20210930,688363.SH,0.2975665734,16.0137,0.17,华熙生物
159828.SZ,20210930,688383.SH,0.0036593147999999997,0.2701,0.01,新益昌
159828.SZ,20210930,688621.SH,0.0024777225,0.1485,0.01,阳光诺和
159828.SZ,20210930,688662.SH,0.0008634167999999999,0.2556,0.01,富信科技
159828.SZ,20210930,688670.SH,0.0017232,0.2,0.01,金迪克
159828.SZ,20210930,688772.SH,0.001799421,1.247,0.01,珠海冠宇
515710.SH,20210930,000568.SZ,1.1570464440000001,52.218,0.04,泸州老窖
515710.SH,20210930,000596.SZ,0.21657616,9.08,0.02,古井贡酒
515710.SH,20210930,000799.SZ,0.42730947700000005,17.249,0.05,酒鬼酒
515710.SH,20210930,000858.SZ,1.6945968807,77.2413,0.02,五粮液
515710.SH,20210930,002304.SZ,0.6984627264,42.0558,0.03,洋河股份
515710.SH,20210930,600132.SH,0.2463528298,18.7726,0.04,重庆啤酒
515710.SH,20210930,600519.SH,1.95444,10.68,0.01,贵州茅台
515710.SH,20210930,600809.SH,1.0860141,34.422,0.03,山西汾酒
515710.SH,20210930,600887.SH,1.6320865340000001,432.9142,0.07,伊利股份
515710.SH,20210930,601728.SH,0.015563434499999999,39.4011,0.01,中国电信
515710.SH,20210930,603288.SH,0.9995579,90.8689,0.02,海天味业
515710.SH,20210930,688187.SH,0.0086158039,1.9811,0.01,时代电气
515710.SH,20210930,688385.SH,0.0023741012,0.8986,0.01,复旦微电
515710.SH,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
515710.SH,20210930,688800.SH,0.0009425864,0.1967,0.01,瑞可达
515250.SH,20210930,002050.SZ,0.12665621359999998,55.6486,0.02,三花智控
515250.SH,20210930,002230.SZ,0.1472207,27.83,0.01,科大讯飞
515250.SH,20210930,002475.SZ,0.14658955,41.05,0.01,立讯精密
515250.SH,20210930,300124.SZ,0.127953,20.31,0.01,汇川技术
515250.SH,20210930,300496.SZ,0.15135471,12.09,0.04,中科创达
515250.SH,20210930,600741.SH,0.143766,63.0,0.02,华域汽车
515250.SH,20210930,600885.SH,0.1442606118,23.1261,0.03,宏发股份
515250.SH,20210930,601633.SH,0.1235574,23.49,0.0,长城汽车
515250.SH,20210930,601799.SH,0.12830728,7.0888,0.02,星宇股份
515250.SH,20210930,603501.SH,0.14435295,5.95,0.01,韦尔股份
515250.SH,20210930,688087.SH,0.0014186874,0.2469,0.01,英科再生
515250.SH,20210930,688383.SH,0.0036593147999999997,0.2701,0.01,新益昌
515250.SH,20210930,688639.SH,0.0012997092,0.2302,0.01,华恒生物
515250.SH,20210930,688772.SH,0.0007978347,0.5529,0.01,珠海冠宇
515250.SH,20210930,688799.SH,0.0006266673,0.1917,0.01,华纳药厂
515290.SH,20210930,000001.SZ,6.57448275,3666.75,0.19,平安银行
515290.SH,20210930,002142.SZ,4.7842970805,1361.1087,0.23,宁波银行
515290.SH,20210930,600000.SH,3.99095136,4434.3904,0.15,浦发银行
515290.SH,20210930,600016.SH,3.1439850575,8040.8825,0.23,民生银行
515290.SH,20210930,600036.SH,13.000587634,2576.9252,0.12,招商银行
515290.SH,20210930,601166.SH,10.05176544,5492.768,0.28,兴业银行
515290.SH,20210930,601229.SH,2.7450986419,3755.2649,0.27,上海银行
515290.SH,20210930,601288.SH,3.1911776358,10854.3457,0.04,农业银行
515290.SH,20210930,601328.SH,4.6716435,10381.43,0.26,交通银行
515290.SH,20210930,601398.SH,6.170979137000001,13242.4445,0.05,工商银行
515290.SH,20210930,688187.SH,0.014727888500000001,3.3865,0.02,时代电气
515290.SH,20210930,688239.SH,0.0018477426,0.4926,0.02,航宇科技
515290.SH,20210930,688315.SH,0.0018629220000000001,0.3711,0.01,诺禾致源
515290.SH,20210930,688385.SH,0.0023741012,0.8986,0.01,复旦微电
515290.SH,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
159827.SZ,20210930,000876.SZ,0.1051629336,71.2486,0.02,新希望
159827.SZ,20210930,000895.SZ,0.10164579900000001,37.4386,0.03,双汇发展
159827.SZ,20210930,000998.SZ,0.07170478,33.46,0.03,隆平高科
159827.SZ,20210930,002311.SZ,0.177908366,26.3959,0.02,海大集团
159827.SZ,20210930,002385.SZ,0.0791532,104.7,0.03,大北农
159827.SZ,20210930,002714.SZ,0.210162303,40.4937,0.01,牧原股份
159827.SZ,20210930,300498.SZ,0.20489548940000002,141.6002,0.03,温氏股份
159827.SZ,20210930,600438.SH,0.18970056,37.24,0.01,通威股份
159827.SZ,20210930,600887.SH,0.13332491900000001,35.3647,0.01,伊利股份
159827.SZ,20210930,603345.SH,0.07391615,3.85,0.02,安井食品
159827.SZ,20210930,688315.SH,0.0018629220000000001,0.3711,0.01,诺禾致源
159827.SZ,20210930,688385.SH,0.0023741012,0.8986,0.01,复旦微电
159827.SZ,20210930,688690.SH,0.0025816725,0.3477,0.01,纳微科技
159827.SZ,20210930,688728.SH,0.0014464217,0.5911,0.0,格科微
159827.SZ,20210930,688779.SH,0.0024427728,1.3049,0.0,长远锂科
159824.SZ,20210930,002340.SZ,0.10333674,92.43,0.02,格林美
159824.SZ,20210930,002460.SZ,0.25320876,15.54,0.02,赣锋锂业
159824.SZ,20210930,002594.SZ,0.34407429,13.79,0.01,比亚迪
159824.SZ,20210930,002709.SZ,0.166464916,10.943,0.02,天赐材料
159824.SZ,20210930,002812.SZ,0.286814868,10.239,0.01,恩捷股份
159824.SZ,20210930,300014.SZ,0.21697473,21.91,0.01,亿纬锂能
159824.SZ,20210930,300124.SZ,0.18838323,29.9021,0.01,汇川技术
159824.SZ,20210930,300450.SZ,0.12662625019999998,18.1361,0.01,先导智能
159824.SZ,20210930,300750.SZ,0.34014731,6.47,0.0,宁德时代
159824.SZ,20210930,603026.SH,0.09546075,3.15,0.02,石大胜华
159825.SZ,20210930,000876.SZ,0.8193098879999999,555.088,0.13,新希望
159825.SZ,20210930,000895.SZ,0.7941252825,292.4955,0.2,双汇发展
159825.SZ,20210930,000998.SZ,0.55797291,260.37,0.25,隆平高科
159825.SZ,20210930,002311.SZ,1.385349036,205.5414,0.12,海大集团
159825.SZ,20210930,002385.SZ,0.619731,819.75,0.26,大北农
159825.SZ,20210930,002714.SZ,1.639470138,315.8902,0.09,牧原股份
159825.SZ,20210930,300498.SZ,1.5971263947,1103.7501,0.23,温氏股份
159825.SZ,20210930,600438.SH,1.4799460662000001,290.5273,0.06,通威股份
159825.SZ,20210930,600887.SH,1.0402184,275.92,0.05,伊利股份
159825.SZ,20210930,603345.SH,0.58460955,30.45,0.13,安井食品
159825.SZ,20210930,688097.SH,0.0018170445999999999,0.3983,0.01,博众精工
159825.SZ,20210930,688323.SH,0.0012925232000000001,0.4513,0.01,瑞华泰
159825.SZ,20210930,688636.SH,0.0012601386,0.0918,0.01,智明达
159825.SZ,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
159825.SZ,20210930,688778.SH,0.0040858825,0.5075,0.01,厦钨新能
515790.SH,20210930,002129.SZ,10.3980574632,2266.8536,0.75,中环股份
515790.SH,20210930,300274.SZ,14.688984933599999,989.9572,0.9,阳光电源
515790.SH,20210930,300316.SZ,4.3957877535000005,683.1061,0.57,晶盛机电
515790.SH,20210930,300450.SZ,6.9962586404,1002.0422,0.69,先导智能
515790.SH,20210930,300751.SZ,3.5221447238,57.7846,1.1,迈为股份
515790.SH,20210930,600089.SH,9.599483265,3958.5498,1.05,特变电工
515790.SH,20210930,600438.SH,11.9968529112,2355.0948,0.52,通威股份
515790.SH,20210930,601012.SH,10.1449476224,1229.9888,0.23,隆基股份
515790.SH,20210930,601877.SH,6.49807903,1148.0705,0.53,正泰电器
515790.SH,20210930,603806.SH,4.918726696,387.9122,0.41,福斯特
515790.SH,20210930,688076.SH,0.002668932,0.4984,0.01,诺泰生物
515790.SH,20210930,688161.SH,0.0021317274,0.3069,0.01,威高骨科
515790.SH,20210930,688613.SH,0.0016819458999999999,0.2617,0.01,奥精医疗
515790.SH,20210930,688768.SH,0.0008053253,0.0907,0.01,容知日新
515790.SH,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
515120.SH,20210930,000661.SZ,0.6305479484000001,22.9574,0.06,长春高新
515120.SH,20210930,002821.SZ,0.5263715729999999,11.8047,0.05,凯莱英
515120.SH,20210930,300122.SZ,1.0293759853,64.7447,0.07,智飞生物
515120.SH,20210930,300142.SZ,0.8019860706,126.9367,0.08,沃森生物
515120.SH,20210930,300347.SZ,0.73827504,42.4296,0.08,泰格医药
515120.SH,20210930,300601.SZ,0.36736174229999996,33.3571,0.06,康泰生物
515120.SH,20210930,300759.SZ,0.4604668783,21.3763,0.08,康龙化成
515120.SH,20210930,600196.SH,0.51122204,97.748,0.05,复星医药
515120.SH,20210930,600276.SH,0.986527246,196.402,0.03,恒瑞医药
515120.SH,20210930,603259.SH,1.4063925919999998,92.0414,0.04,药明康德
515320.SH,20210930,000100.SZ,0.10816028,172.78,0.01,TCL科技
515320.SH,20210930,000725.SZ,0.1866010855,369.5071,0.01,京东方A
515320.SH,20210930,002049.SZ,0.1077428,5.21,0.01,紫光国微
515320.SH,20210930,002241.SZ,0.127190255,29.5105,0.01,歌尔股份
515320.SH,20210930,002371.SZ,0.112083985,3.065,0.01,北方华创
515320.SH,20210930,002415.SZ,0.25328765,46.0523,0.01,海康威视
515320.SH,20210930,002475.SZ,0.2151316811,60.2441,0.01,立讯精密
515320.SH,20210930,300782.SZ,0.1070784,3.042,0.02,卓胜微
515320.SH,20210930,301006.SZ,0.0013082089999999998,0.5051,0.02,迈拓股份
515320.SH,20210930,600703.SH,0.1047341824,33.0496,0.01,三安光电
515320.SH,20210930,603501.SH,0.1566945207,6.4587,0.01,韦尔股份
515320.SH,20210930,688276.SH,0.0030847896000000003,0.3378,0.01,百克生物
515320.SH,20210930,688385.SH,0.0023741012,0.8986,0.01,复旦微电
515320.SH,20210930,688630.SH,0.00186835,0.3397,0.01,芯碁微装
515320.SH,20210930,688707.SH,0.0015437296,0.5392,0.01,振华新材-U
510860.SH,20210930,600030.SH,0.00412064,1.63,0.0,中信证券
510860.SH,20210930,600036.SH,0.0119062,2.36,0.0,招商银行
510860.SH,20210930,600276.SH,0.004309734,0.858,0.0,恒瑞医药
510860.SH,20210930,600519.SH,0.0218136,0.1192,0.0,贵州茅台
510860.SH,20210930,600887.SH,0.0044109,1.17,0.0,伊利股份
510860.SH,20210930,601012.SH,0.00684584,0.83,0.0,隆基股份
510860.SH,20210930,601166.SH,0.0050691,2.77,0.0,兴业银行
510860.SH,20210930,601318.SH,0.01001052,2.07,0.0,中国平安
510860.SH,20210930,601888.SH,0.00494,0.19,0.0,中国中免
510860.SH,20210930,603259.SH,0.0051952,0.34,0.0,药明康德
501206.SH,20210930,002352.SZ,2.736869763,418.8018,0.09,顺丰控股
501206.SH,20210930,002371.SZ,2.44756317,66.93,0.15,北方华创
501206.SH,20210930,002415.SZ,2.92578,531.96,0.07,海康威视
501206.SH,20210930,0700.HK,4.6055678781000005,119.82,,
501206.SH,20210930,2269.HK,4.516149467,428.55,,
501206.SH,20210930,300750.SZ,4.17324474,79.38,0.04,宁德时代
501206.SH,20210930,3690.HK,3.5229635888,171.49,,
